Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
420,00:00:17.476,5.896275324923548,10.609769208715596,4.8675100344036695,2.5297448394495414,10.291571100917432
421,00:00:17.517,7.397195145259939,11.87087872706422,6.648795871559633,2.45334002293578,13.089449541284404
422,00:00:17.559,6.103545489296636,12.894387901376147,5.065617832568807,2.6355002866972477,10.609518348623853
423,00:00:17.601,6.034343941131499,11.514478211009175,4.895964736238532,2.9387184633027523,10.26834862385321
424,00:00:17.643,8.082102924311927,13.45183486238532,7.244122706422019,3.17599627293578,13.826189793577981
425,00:00:17.684,6.111704415137614,12.318663990825687,4.943198107798165,2.9002293577981653,10.491685779816514
426,00:00:17.726,6.583142201834863,13.662019782110091,5.352709288990826,2.932160263761468,11.464557052752294
427,00:00:17.768,8.81260751146789,18.121595470183486,7.878189506880734,3.239607224770642,15.320025802752294
428,00:00:17.809,7.7723623853211015,16.06543864678899,6.428755733944954,3.380053038990826,13.508278383027523
429,00:00:17.851,8.336833428899082,14.831744552752294,6.889084002293578,3.8125716743119265,14.308844610091743
430,00:00:17.893,9.303110665137615,15.782145928899082,8.16438503440367,3.5833213876146788,16.161625573394495
431,00:00:17.935,7.3161314984709485,13.799096903669724,6.1210220756880735,3.3786195527522938,12.448752866972477
432,00:00:17.976,7.017500477828746,12.90352637614679,5.776447821100917,3.2646573967889907,12.01139621559633
433,00:00:18.018,8.559358275993885,12.90352637614679,7.462442660550459,3.2223695527522938,14.9932626146789
434,00:00:18.060,6.017775229357798,12.053648222477063,4.698322821100917,2.611596903669725,10.743405963302752
435,00:00:18.101,6.262136850152905,11.925709575688073,5.162915711009174,2.6271143922018347,10.996380447247706
436,00:00:18.143,8.487456995412844,12.803003153669724,7.3362600344036695,3.208178038990826,14.917932912844037
437,00:00:18.185,6.2782874617737,13.186819094036696,5.048989392201835,2.793542144495413,10.992330848623853
438,00:00:18.227,6.094693711773701,10.783400229357799,5.006343176605505,2.76530246559633,10.512435493119266
439,00:00:18.268,8.431801892201834,14.31998996559633,7.397505733944954,2.975021502293578,14.922878440366972
440,00:00:18.310,5.628022266819571,13.150265194954128,4.587478497706422,2.4519065366972477,9.844681766055047
441,00:00:18.352,6.8029553707951065,11.468785837155963,5.433307052752293,2.538202408256881,12.437356651376147
442,00:00:18.393,8.975535168195718,14.850021502293577,7.734124139908257,3.3981508027522938,15.794330561926605
443,00:00:18.435,9.296002962538227,15.699899655963304,7.293327121559633,4.96495126146789,15.629730504587156
444,00:00:18.477,11.825795584862385,20.04067517201835,9.425315366972477,7.172878440366972,18.879192947247706
445,00:00:18.518,13.625573394495412,22.608586582568808,11.729536983944953,7.99555619266055,21.151627006880734
446,00:00:18.560,11.750334480122325,22.115108944954127,9.544975630733944,7.4615108944954125,18.244516915137616
447,00:00:18.602,9.854011372324159,17.125501720183486,7.894710435779817,6.2169223050458715,15.45040137614679
448,00:00:18.644,9.690856746941897,17.06153239678899,8.469896788990825,4.56640625,16.036267201834864
449,00:00:18.685,6.7808796827217135,14.292574541284404,5.61740252293578,3.5208930619266057,11.204343463302752
450,00:00:18.727,7.304054376911314,13.771681479357799,5.892273509174312,3.3976490825688073,12.622240538990825
451,00:00:18.769,8.931240443425077,14.511897935779816,7.876540997706422,4.122312213302752,14.794868119266056
452,00:00:18.810,7.626325974770643,14.630698107798166,5.8031106651376145,4.416678612385321,12.65918864678899
453,00:00:18.852,10.126242354740059,18.359195814220183,8.267918577981652,5.235485951834862,16.87532253440367
454,00:00:18.894,12.090656058868502,19.09027379587156,10.04784260321101,6.080991972477064,20.14313360091743
455,00:00:18.936,10.52165758792049,20.680368405963304,8.472297878440367,5.870377006880734,17.22229787844037
456,00:00:18.977,10.4784499235474,17.216886467889907,8.933307052752294,5.897434059633028,16.60460865825688
457,00:00:19.019,11.248399273700306,15.617653383027523,9.655497419724771,5.74261754587156,18.34708285550459
458,00:00:19.061,9.799276089449542,15.233837442660551,8.152307912844037,5.499856651376147,15.74566370412844
459,00:00:19.102,9.526543386850154,15.297806766055047,7.998100630733945,5.4254587155963305,15.156070814220184
460,00:00:19.144,11.111417717889907,16.97928612385321,9.452229071100918,5.797484231651376,18.08453985091743
461,00:00:19.186,9.355516532874617,15.672484231651376,7.511037844036697,5.414420871559633,15.141090883027523
462,00:00:19.228,9.081183103975535,14.959683199541285,7.2457712155963305,5.40169868119266,14.596079415137615
463,00:00:19.269,9.883158925840979,15.955776949541285,8.297125860091743,5.101741685779817,16.250609231651374
464,00:00:19.311,7.293351012996943,13.881343176605505,6.027702121559633,4.157074254587156,11.695276662844037
465,00:00:19.353,7.617796731651375,12.32780246559633,6.581063646788991,3.9119481077981653,12.360378440366972
466,00:00:19.394,9.13615730122324,11.797770928899082,8.159977064220184,3.9973480504587156,15.251146788990825
467,00:00:19.436,7.159917335626911,9.87869122706422,5.900981938073395,3.755590596330275,11.823179472477063
468,00:00:19.478,8.011694858562691,13.3604501146789,6.440295298165138,4.04752006880734,13.547269208715596
469,00:00:19.519,9.55295537079511,14.996237098623853,8.094323394495413,4.417359518348624,16.147183199541285
470,00:00:19.561,8.05355265672783,16.79651662844037,6.643706995412844,4.159081135321101,13.357869839449542
471,00:00:19.603,8.227673451834862,16.60460865825688,6.998494839449541,4.1055404243119265,13.57898509174312
472,00:00:19.645,9.664970374617736,14.548451834862385,8.525516055045872,3.994696100917431,16.474698967889907
473,00:00:19.686,7.126672400611621,11.158077694954128,6.2149154243119265,3.1630232224770642,12.002078555045872
474,00:00:19.728,6.367999808868501,11.203770068807339,5.565044438073395,2.7971616972477062,10.741793291284404
475,00:00:19.770,10.386061735474007,15.507991685779816,9.551999713302752,4.593929185779817,17.01225630733945
476,00:00:19.811,10.061998279816514,17.89313360091743,8.997670584862385,5.0521072247706424,16.136217029816514
477,00:00:19.853,10.459826548165138,20.022398222477065,9.363854644495413,5.131020642201835,16.884604357798164
478,00:00:19.895,10.931897457951072,18.423165137614678,10.018635321100918,5.103784403669724,17.67327264908257
479,00:00:19.937,9.5459312882263,17.92054902522936,8.322032683486238,4.749104071100917,15.566657110091743
480,00:00:19.978,8.854071100917432,18.331780389908257,7.4822964449541285,4.16818377293578,14.911733084862385
481,00:00:20.020,9.203710340214068,16.1111310206422,7.797125860091743,3.837120126146789,15.97688503440367
482,00:00:20.062,6.93973384938838,12.209002293577981,5.53580131880734,2.985772649082569,12.297627580275229
483,00:00:20.103,5.931646597859327,10.024906823394495,4.739714736238532,2.271896502293578,10.783328555045872
484,00:00:20.145,5.853390194954128,8.306873566513762,5.310493119266055,1.575186353211009,10.67449111238532
485,00:00:20.187,4.75643874235474,7.128010321100917,3.880303899082569,1.7521502293577982,8.636862098623853
486,00:00:20.229,4.7879873853211015,7.5757955848623855,4.201763188073395,1.7484231651376148,8.413775802752294
487,00:00:20.270,6.110892106269112,8.114965596330276,5.803755733944954,1.794975630733945,10.73394495412844
488,00:00:20.312,4.1369935015290515,6.360378440366972,3.68001003440367,1.651053612385321,7.079916857798165
489,00:00:20.354,3.8361286314984713,7.018348623853211,3.4392918577981653,1.6783615252293578,6.39073251146789
490,00:00:20.395,6.3593511085626915,8.124104071100918,6.074505447247707,2.116076548165138,10.887471330275229
491,00:00:20.437,4.90848384938838,6.7716098050458715,4.524405103211009,2.115646502293578,8.085399942660551
492,00:00:20.479,6.154792622324159,8.855182052752294,5.384281823394495,3.035980504587156,10.044115538990825
493,00:00:20.520,8.35431001529052,12.382633314220184,7.607403956422019,3.835328268348624,13.620197821100918
494,00:00:20.562,7.113950210244648,10.746846330275229,6.0565151949541285,3.9159260321100917,11.369409403669724
495,00:00:20.604,6.93814506880734,11.806909403669724,5.705848623853211,3.5787700688073394,11.529816513761467
496,00:00:20.646,8.616100439602446,10.975308199541285,7.727064220183486,3.58604501146789,14.535192087155963
497,00:00:20.687,6.582939124617737,12.45574111238532,5.337729357798165,3.044151376146789,11.366936639908257
498,00:00:20.729,6.752365252293578,11.240323967889909,5.5033328555045875,3.037664850917431,11.716098050458715
499,00:00:20.771,8.202623279816514,13.716850630733944,7.0221115252293576,3.1781823394495414,14.407575974770642
500,00:00:20.812,6.599615347859327,11.148939220183486,5.337120126146789,2.8026089449541285,11.659116972477063
501,00:00:20.854,6.746535741590214,10.235091743119266,5.961690080275229,2.48405246559633,11.793864678899082
502,00:00:20.896,7.897123470948013,12.812141628440367,7.679508314220183,2.4200473050458715,13.591814793577981
503,00:00:20.938,6.069165711009174,10.920477350917432,5.322032683486238,2.29286123853211,10.592603211009175
504,00:00:20.979,6.181240443425076,11.90743262614679,5.236274369266055,2.352960149082569,10.954486811926605
505,00:00:21.021,8.693568425076451,12.172448394495413,7.998602350917431,2.971796158256881,15.110306766055047
506,00:00:21.063,6.532802943425076,12.519710435779816,5.274978497706422,2.6728426032110093,11.650587729357799
507,00:00:21.104,7.037557339449541,11.487062786697248,6.061424885321101,2.8756809059633026,12.17556622706422
508,00:00:21.146,9.177417813455657,12.601956708715596,8.64972763761468,3.0775874426605503,15.804938360091743
509,00:00:21.188,7.0933796827217135,12.437464162844037,6.126935206422019,2.8193090596330275,12.333894782110091
510,00:00:21.230,7.336427274464832,11.770355504587156,6.323752866972477,2.856077981651376,12.829450974770642
511,00:00:21.271,9.19196769877676,13.625465883027523,8.743226777522937,3.2047376720183487,15.62793864678899
512,00:00:21.313,7.928731842507645,12.154171444954128,6.931085149082569,3.107941513761468,13.7471688646789
513,00:00:21.355,12.318042813455657,17.646394782110093,11.868334288990825,4.076584002293578,21.00921014908257
514,00:00:21.396,8.434943616207951,15.115037270642201,6.492940080275229,3.652092889908257,15.159797878440367
515,00:00:21.438,9.819344896788992,15.571961009174313,8.60948251146789,3.8254372133027523,17.02311496559633
516,00:00:21.480,9.764633505351682,15.242975917431192,7.8494839449541285,3.9188646788990824,17.525551892201836
517,00:00:21.521,10.461271980122325,15.864392201834862,8.564040997706423,4.483909116972477,18.335865825688074
518,00:00:21.563,12.02761850152905,16.202515768348626,10.55554759174312,5.208106364678899,20.319201548165136
519,00:00:21.605,10.830478306574923,14.44792861238532,8.570670871559633,5.313969323394495,18.60679472477064
520,00:00:21.647,10.821100917431194,14.301713016055047,8.73308486238532,5.20301748853211,18.527200401376145
521,00:00:21.688,11.272971616972477,15.645068807339449,9.32683486238532,4.712120126146789,19.779959862385322
522,00:00:21.730,9.94741494648318,15.224698967889909,7.915424311926605,4.240144782110092,17.686675745412845
523,00:00:21.772,8.74555619266055,14.89571387614679,7.220541857798165,3.7930404243119265,15.22308629587156
524,00:00:21.813,9.865443425076453,15.782145928899082,8.921373279816514,3.7921803325688073,16.882776662844037
525,00:00:21.855,8.50748996559633,13.387865538990825,7.252723623853211,3.794115538990826,14.475630733944953
526,00:00:21.897,8.824338207186544,15.133314220183486,7.376720183486238,3.9261754587155964,15.170118979357799
527,00:00:21.939,9.847214258409787,15.5262686353211,8.45799885321101,3.829773509174312,17.253870412844037
528,00:00:21.980,8.285753535932722,12.419187213302752,6.90245126146789,3.222405389908257,14.732403956422019
529,00:00:22.022,8.48027761850153,12.428325688073395,6.947247706422019,3.3227135894495414,15.170871559633028
530,00:00:22.064,10.244731938073395,11.761217029816514,8.7606436353211,3.710471616972477,18.263080561926607
531,00:00:22.105,9.446507071865444,13.205096043577981,7.708213876146789,3.8958930619266057,16.735414277522935
532,00:00:22.147,9.36096378058104,15.699899655963304,7.4896072247706424,3.833464736238532,16.759819380733944
533,00:00:22.189,9.92440749235474,16.458393061926607,8.802823967889909,3.463732798165138,17.506665711009173
534,00:00:22.231,8.77871750764526,14.02755877293578,7.317517201834862,3.3595183486238533,15.659116972477063
535,00:00:22.272,7.80985999617737,12.483156536697248,6.23828125,2.85123996559633,14.34005877293578
536,00:00:22.314,8.57074254587156,10.554938360091743,7.826691513761468,2.514764908256881,15.37077121559633
537,00:00:22.356,5.330705275229358,9.147613245412844,4.509174311926605,1.7419008027522935,9.741040711009175
538,00:00:22.397,6.870807052752294,11.633278383027523,5.912342316513762,2.373351490825688,12.326727350917432
539,00:00:22.439,8.329450974770642,11.158077694954128,7.450293864678899,2.554078268348624,14.983980791284404
540,00:00:22.481,7.336833428899084,11.048415997706423,6.329200114678899,2.7206135321100917,12.960686639908257
541,00:00:22.522,6.535610187308869,8.581027809633028,5.669258887614679,2.5665854357798166,11.37098623853211
542,00:00:22.564,7.423953555045871,10.143706995412844,6.934561353211009,2.5437213302752295,12.793577981651376
543,00:00:22.606,4.267070431957187,7.639764908256881,3.5703483371559632,1.797448394495413,7.433414564220183
544,00:00:22.648,3.208631976299694,6.442624713302752,2.8941370412844036,1.179436639908257,5.552322247706422
545,00:00:22.689,4.831660932721713,8.252042717889909,5.076404816513762,1.133278383027523,8.285299598623853
546,00:00:22.731,2.4722262041284404,7.502687786697248,2.1274369266055047,0.9265696674311926,4.362672018348624
547,00:00:22.773,2.9687380542813457,7.073179472477064,2.6037485665137616,1.0067732224770642,5.295692373853211
548,00:00:22.814,5.191322629969419,7.96875,5.267524369266055,1.2971975344036697,9.009245986238533
549,00:00:22.856,3.3926199350152912,6.013116399082569,3.013116399082569,1.3009604357798166,5.863782970183486
550,00:00:22.898,5.829570431957187,8.517058486238533,5.34428755733945,2.268922018348624,9.875501720183486
551,00:00:22.940,8.8331063646789,12.318663990825687,8.547448394495413,3.242545871559633,14.709324827981652
552,00:00:22.981,9.174037175076453,13.762543004587156,8.58106364678899,4.09787127293578,14.843176605504587
553,00:00:23.023,10.636599292813456,18.825258027522935,10.0106436353211,5.1578268348623855,16.74132740825688
554,00:00:23.065,11.297233371559633,20.66209145642202,10.359088302752294,5.3648580848623855,18.16775372706422
555,00:00:23.106,9.753571769877675,16.823932052752294,8.896323107798166,4.884066800458716,15.480325401376147
556,00:00:23.148,8.544139430428135,16.27562356651376,8.306336009174313,3.5860808486238533,13.740001433486238
557,00:00:23.190,8.111226586391437,14.237743692660551,8.378727064220184,2.860091743119266,13.094860951834862
558,00:00:23.232,7.760763092507646,15.827838302752294,7.324397935779817,3.7071745986238533,12.250716743119266
559,00:00:23.273,8.496141532874617,15.955776949541285,7.852243405963303,4.150659403669724,13.485521788990825
560,00:00:23.315,10.259066800458717,16.705131880733944,9.140696674311927,4.4046731651376145,17.231830561926607
561,00:00:23.357,7.809537461773701,16.175100344036696,6.332891341743119,3.77332998853211,13.322391055045872
562,00:00:23.398,7.381199827981651,14.411374713302752,6.158615252293578,3.1828411697247705,12.802143061926605
563,00:00:23.440,8.47115108944954,13.141126720183486,7.6812643348623855,2.995842889908257,14.736346043577981
564,00:00:23.482,5.278454701834861,7.694595756880734,4.540603497706422,2.310134747706422,8.984625860091743
565,00:00:23.523,6.891592603211009,9.403490538990825,6.061353211009174,2.7741900802752295,11.839234518348624
566,00:00:23.565,8.597990730122325,10.034045298165138,7.637327981651376,3.024512614678899,15.132131594036696
567,00:00:23.607,5.943914850917431,8.252042717889909,5.039815080275229,2.3170871559633026,10.474842316513762
568,00:00:23.649,5.217770451070336,9.750752580275229,4.5130447247706424,1.844574254587156,9.29569237385321
569,00:00:23.690,7.965142392966361,8.955705275229358,7.501075114678899,2.4961295871559632,13.89822247706422
570,00:00:23.732,3.946984900611621,8.443950688073395,3.5880518922018347,1.3524942660550459,6.900408543577981
571,00:00:23.774,5.004085435779817,9.220721043577981,4.233407396788991,1.8316370412844036,8.947211869266056
572,00:00:23.815,7.643097763761467,10.783400229357799,7.2776662844036695,2.6120269495412844,13.039600057339449
573,00:00:23.857,3.5203196674311923,6.817302178899083,3.028490538990826,1.427895642201835,6.104572821100917
574,00:00:23.899,6.814076834862385,10.46355361238532,6.157862672018348,2.7169581422018347,11.567409690366972
575,00:00:23.941,8.474507836391437,11.980540424311927,8.294545584862385,2.9442732224770642,14.184704701834862
576,00:00:23.982,4.57666762232416,8.46222763761468,4.095613532110092,1.7587442660550459,7.87564506880734
577,00:00:24.024,3.110378440366972,7.1919796444954125,3.055798451834862,1.054938360091743,5.220398509174312
578,00:00:24.066,6.35291236620795,8.215488818807339,6.443771502293578,1.7547663417431192,10.860199254587156
579,00:00:24.107,3.1767488532110093,7.584934059633028,2.9560636467889907,1.263725630733945,5.310457282110092
580,00:00:24.149,2.8214712347094797,6.570563360091743,2.593391628440367,0.985199254587156,4.885822821100917
581,00:00:24.191,5.111322152140673,6.9452408256880735,5.01171875,1.3316370412844036,8.990610665137615
582,00:00:24.233,2.487349483944954,4.925637901376147,2.145247993119266,0.9118047591743119,4.404995699541284
583,00:00:24.274,2.931144877675841,4.907360951834862,2.5653669724770642,1.0904529816513762,5.137614678899083
584,00:00:24.316,5.01045250382263,8.59016628440367,5.263761467889908,1.33582998853211,8.431766055045872
585,00:00:24.358,2.832736047400612,5.14496129587156,2.428038990825688,1.0170943233944953,5.053074827981652
586,00:00:24.399,3.385404720948012,7.201118119266055,3.102960149082569,1.171301605504587,5.881952408256881
587,00:00:24.441,5.151794246941896,7.72201118119266,5.168757167431193,1.483192373853211,8.803433199541285
588,00:00:24.483,2.910825210244648,6.7716098050458715,2.642846903669725,1.0956135321100917,4.9940151949541285
589,00:00:24.524,2.8867306957186543,6.926963876146789,2.664886754587156,1.1328483371559632,4.862456995412844
590,00:00:24.566,4.717149273700305,5.748100630733945,4.73089879587156,1.18359375,8.236955275229358
591,00:00:24.608,1.6279744839449541,4.2036983944954125,1.401161123853211,0.6268635321100917,2.8558987958715596
592,00:00:24.650,1.8677728402140674,3.3355432912844036,1.6532755160550459,0.5771932339449541,3.372849770642202
593,00:00:24.691,4.176999713302752,6.259855217889908,4.251720183486238,0.9052465596330275,7.374032396788991
594,00:00:24.733,2.482941513761468,6.881271502293578,2.1294438073394497,0.857834002293578,4.461546731651376
595,00:00:24.775,2.6055643157492354,5.656715883027523,2.432984518348624,0.9249211582568807,4.458787270642202
596,00:00:24.816,4.471246655198777,6.314686066513762,4.327659116972477,1.1142130160550459,7.971867832568807
597,00:00:24.858,1.9560755925076452,5.9674240252293576,1.5203196674311927,0.7971616972477065,3.5507454128440368
598,00:00:24.900,2.119122706422018,6.095362672018348,1.869696100917431,0.8054400802752294,3.6822319380733943
599,00:00:24.942,5.610832377675841,6.926963876146789,5.848157970183486,1.2071029243119267,9.77723623853211
600,00:00:24.983,2.4276328363914375,6.80816370412844,2.1389048165137616,0.9860235091743119,4.157970183486238
601,00:00:25.025,3.499665519877676,7.80425745412844,3.0973695527522938,0.9649154243119266,6.436711582568807
602,00:00:25.067,6.118310397553517,7.648903383027523,6.091277236238532,1.497742259174312,10.765911697247706
603,00:00:25.108,4.078578937308868,6.616255733944954,3.5742545871559632,1.47645498853211,7.185027236238532
604,00:00:25.150,3.246667144495413,7.7494266055045875,2.8719896788990824,1.1921946674311927,5.675817087155964
605,00:00:25.192,5.6043936353211015,8.233765768348624,5.551892201834862,1.4532683486238531,9.808020355504587
606,00:00:25.234,2.7271000573394493,6.1958858944954125,2.347047018348624,0.9926892201834863,4.841563933486238
607,00:00:25.275,2.6045967125382266,7.987026949541284,2.28157253440367,1.030533256880734,4.501684346330276
608,00:00:25.317,5.408424120795107,7.319918291284404,5.214055332568807,1.5264119839449541,9.48480504587156
609,00:00:25.359,2.7259054854740064,5.026161123853211,2.1987887041284404,1.139442373853211,4.839485378440367
610,00:00:25.400,3.0766676223241594,6.470040137614679,2.6952766628440368,1.2058844610091743,5.328841743119266
611,00:00:25.442,5.016019208715597,8.617581708715596,4.937249139908257,1.450043004587156,8.660765481651376
612,00:00:25.484,2.651842029816514,7.356472190366972,2.2018706995412844,1.1228139334862386,4.630841456422019
613,00:00:25.525,2.4973719418960245,5.702408256880734,2.2428684059633026,1.003655389908257,4.245592029816514
614,00:00:25.567,4.745711487003058,5.327730791284404,4.918577981651376,1.2456995412844036,8.072856938073395
615,00:00:25.609,1.8209934059633028,4.057482798165138,1.3884389334862386,0.7754802178899083,3.2990610665137616
616,00:00:25.651,1.740754013761468,3.3264048165137616,1.4438073394495412,0.6990754013761468,3.0793793004587156
617,00:00:25.692,4.960925554281345,7.703734231651376,4.9453841743119265,1.51963876146789,8.41775372706422
618,00:00:25.734,4.9156871177370025,6.634532683486238,4.154493979357798,2.061926605504587,8.530640768348624
619,00:00:25.776,6.890828077217125,10.637184633027523,5.547735091743119,2.9749856651376145,12.149763474770642
620,00:00:25.817,8.913262136850152,12.729895355504587,7.721473623853211,3.4697176032110093,15.548595183486238
621,00:00:25.859,7.034188646788992,9.887829701834862,5.470721043577981,3.188646788990826,12.443198107798166
622,00:00:25.901,6.71346999235474,9.595398509174313,5.213446100917431,2.8756450688073394,12.051318807339449
623,00:00:25.943,8.151997324159021,10.701153956422019,6.6036410550458715,2.901627006880734,14.950723910550458
624,00:00:25.984,6.111632740825687,9.869552752293577,4.077229071100917,2.37141628440367,11.886252866972477
625,00:00:26.026,5.826440653669724,10.04318377293578,4.0841098050458715,2.114463876146789,11.280748279816514
626,00:00:26.068,7.048451834862385,7.447856938073395,6.315295298165138,1.990897362385321,12.839162844036696
627,00:00:26.109,4.746117641437309,8.206350344036696,3.5374498279816513,1.7398939220183487,8.961009174311927
628,00:00:26.151,5.485987672018349,8.270319667431192,4.356221330275229,1.9714377866972477,10.130303899082568
629,00:00:26.193,7.378213398318043,9.430905963302752,6.80913130733945,2.2538704128440368,13.071638474770642
630,00:00:26.235,5.4771358944954125,6.872133027522936,4.659977064220183,2.02766628440367,9.743764334862385
631,00:00:26.276,6.508409785932721,9.924383600917432,5.345004300458716,2.380913130733945,11.799311926605505
632,00:00:26.318,8.348886659021407,10.216814793577981,7.608514908256881,2.6880375573394497,14.75010751146789
633,00:00:26.360,6.596246655198777,8.937428325688073,5.3007095756880735,2.8112098623853212,11.676820527522937
634,00:00:26.401,7.1526185015290515,11.852601777522937,5.791857798165138,3.166786123853211,12.499211582568808
635,00:00:26.443,9.16354883409786,11.3682626146789,8.119588589449542,3.7904243119266057,15.580633600917432
636,00:00:26.485,7.572319380733945,11.724663130733944,6.080848623853211,3.619767775229358,13.016341743119266
637,00:00:26.526,7.857415902140673,10.390445814220184,6.56239248853211,3.443054759174312,13.566800458715596
638,00:00:26.568,8.717244839449542,11.971401949541285,7.4258529243119265,3.3961439220183487,15.329737672018348
639,00:00:26.610,7.549598623853211,12.49229501146789,5.935313933486238,3.3910192087155964,13.322462729357799
640,00:00:26.652,7.479871464067277,12.665926032110091,6.0669796444954125,3.4648795871559632,12.907755160550458
641,00:00:26.693,11.507274942660551,16.421839162844037,10.662055619266056,4.06683629587156,19.792932912844037
642,00:00:26.735,6.0157564029051995,11.477924311926605,4.549741972477064,2.8522434059633026,10.645283830275229
643,00:00:26.777,6.3401662844036695,11.569309059633028,5.675960435779817,2.422340883027523,10.92219753440367
644,00:00:26.818,3.8210053516819573,7.88650372706422,3.28873996559633,1.5055905963302751,6.668685493119266
645,00:00:26.860,3.4462920489296636,7.456995412844036,3.0269137041284404,1.2432267775229358,6.0687356651376145
646,00:00:26.902,4.862134461009174,7.009210149082569,4.603927752293578,1.580131880733945,8.40234375
647,00:00:26.944,2.079881020642202,5.263761467889908,1.6438503440366972,0.8613102064220184,3.73448251146789
648,00:00:26.985,1.9141222285932724,4.669760607798165,1.8163704128440368,0.6861381880733946,3.2398580848623855
649,00:00:27.027,3.709910168195719,6.497455561926605,3.6834145642201834,1.0321817660550459,6.4141341743119265
650,00:00:27.069,3.4582855504587156,5.674992832568807,3.17990252293578,1.1836295871559632,6.011324541284404
651,00:00:27.110,67.82917622324159,136.5745054472477,56.13997993119266,59.73949971330275,87.60804902522936
652,00:00:27.152,5.987361429663609,13.497527236238533,6.555440080275229,2.696459288990826,8.710184919724771
653,00:00:27.194,3.480635990061162,9.522290711009175,4.209934059633028,1.183020355504587,5.0489535550458715
654,00:00:27.236,3.074385990061162,10.774261754587156,3.662378153669725,1.1430977637614679,4.417682052752293
655,00:00:27.277,2.6011085626911314,5.473946387614679,3.057446961009174,0.8984733371559633,3.847405389908257
656,00:00:27.319,4.897290711009174,7.393026089449541,6.976096616972477,0.8965739678899083,6.819201548165138
657,00:00:27.361,3.7170178707951074,12.391771788990825,4.857475630733945,0.7919653096330275,5.501612672018348
658,00:00:27.402,5.908400229357799,15.462299311926605,7.375143348623853,1.1900802752293578,9.159977064220184
659,00:00:27.444,3.5351801414373085,10.3721688646789,4.142273509174312,0.8403813073394495,5.622885607798165
660,00:00:27.486,6.409308103975536,15.389191513761467,7.141090883027523,1.4649870986238531,10.621846330275229
661,00:00:27.527,4.680344514525994,13.881343176605505,5.265589162844036,1.1636324541284404,7.611811926605505
662,00:00:27.569,3.995066418195718,12.711618405963304,4.584468176605505,0.9560994839449541,6.444631594036697
663,00:00:27.611,3.1058032301223246,10.198537844036696,3.357439793577982,0.7930404243119266,5.166929472477064
664,00:00:27.653,2.5264358753822633,6.287270642201835,2.8264048165137616,0.48734948394495414,4.2655533256880735
665,00:00:27.694,3.9899417048929666,10.171122419724771,4.84754873853211,0.6568592316513762,6.4654171444954125
666,00:00:27.736,2.569930237003058,10.381307339449542,3.1334934059633026,0.6188360091743119,3.9574612958715596
667,00:00:27.778,1.8006856842507644,6.735055905963303,2.271502293577982,0.3621344610091743,2.768420298165138
668,00:00:27.819,3.0300912652905194,10.3721688646789,3.629157110091743,0.667144495412844,4.793972190366972
669,00:00:27.861,1.989774464831804,4.3590524655963305,2.142846903669725,0.481651376146789,3.344825114678899
670,00:00:27.903,1.8122730313455657,5.51963876146789,1.768706995412844,0.8090237958715596,2.8590883027522938
671,00:00:27.945,2.9258887614678897,7.484410837155964,3.087478497706422,1.080741112385321,4.6094466743119265
672,00:00:27.986,2.1457736047400613,5.126684346330276,2.2115825688073394,0.9039922591743119,3.321745986238532
673,00:00:28.028,2.8456374235474002,12.044509747706423,3.241614105504587,0.7861238532110092,4.509174311926605
674,00:00:28.070,2.4807554472477062,11.194631594036696,2.889800745412844,0.6302680619266054,3.92219753440367
675,00:00:28.111,4.073298929663609,10.618907683486238,4.673666857798165,0.8238245412844036,6.722405389908257
676,00:00:28.153,3.4896072247706424,10.171122419724771,3.9343821674311927,0.8129658830275229,5.721473623853211
677,00:00:28.195,4.508696483180428,11.99881737385321,5.692839736238532,0.7125501720183486,7.120699541284404
678,00:00:28.237,5.368776280581039,13.598050458715596,6.26214879587156,1.3337514334862386,8.51042861238532
679,00:00:28.278,6.012590787461774,13.342173165137615,7.519567087155964,1.2347692087155964,9.283436066513762
680,00:00:28.320,4.4172400611620795,15.041929472477063,5.833894782110092,0.8237528669724771,6.5940725344036695
681,00:00:28.362,6.385141915137615,13.058880447247706,7.985844323394495,1.0017201834862386,10.16786123853211
682,00:00:28.403,3.3208500573394493,9.641090883027523,4.65603497706422,0.41137471330275227,4.895140481651376
683,00:00:28.445,3.8734112194189603,9.9609375,4.966241399082569,0.49426605504587157,6.15972620412844
684,00:00:28.487,3.3693974579510706,7.05490252293578,4.067302178899083,0.762901376146789,5.27798881880734
685,00:00:28.528,16.545310110856267,37.44946961009175,24.33844610091743,2.9278956422018347,22.369588589449542
686,00:00:28.570,9.569356842507645,26.10862241972477,9.331780389908257,4.503942087155964,14.872348050458715
687,00:00:28.612,7.654529816513762,13.890481651376147,6.592388188073395,5.765338302752293,10.605862958715596
688,00:00:28.654,7.457389621559632,8.352565940366972,7.716814793577981,5.052537270642202,9.602816800458715
689,00:00:28.695,6.095625477828746,7.7677035550458715,4.947068520642202,5.210041571100917,8.12976634174312
690,00:00:28.737,6.69340118501529,7.246810493119266,5.963374426605505,5.161768922018348,8.955060206422019
691,00:00:28.779,6.7968511085626915,7.05490252293578,6.374211582568807,4.771430619266055,9.24491112385321
692,00:00:28.820,7.053385416666667,10.664600057339449,7.564399369266055,5.498889048165138,8.096867832568808
